id,name,type,address,lng,lat,pname,cityname,adminname,biz_ext_rating,biz_ext_star,telephone,photourl1,photourl2,photourl3
B02F38IP4N,7天酒店(深圳龙岗双龙地铁站店),住宿服务;宾馆酒店;经济型连锁酒店,桥东街16号永业大厦1、9-16层,114.283432,22.727794,广东省,深圳市,龙岗区,4.4,5,0755-28677777,http://store.is.autonavi.com/showpic/5675f306139ce1112ed8a5a132fe6b55,http://store.is.autonavi.com/showpic/61912bfa8c85d98ad8756451e699f554,http://store.is.autonavi.com/showpic/0395f59845446565524ed13b3a66ea71
B02F30AJCX,鑫丰宾馆(双拥街店),住宿服务;宾馆酒店;宾馆酒店,平湖镇双拥街138号,114.134106,22.699222,广东省,深圳市,龙岗区,3.6,4,0755-84680668,http://store.is.autonavi.com/showpic/93973736918246c96e8196d01da12005,http://store.is.autonavi.com/showpic/4cce86f792ec6312bc8a1a0949ff5249,http://store.is.autonavi.com/showpic/403a1407226ff08aed53a77246105c2a
B0FFHCWKBT,维也纳国际酒店(龙华中心店),住宿服务;宾馆酒店;四星级宾馆,梅龙大道990号,114.037913,22.646258,广东省,深圳市,龙华区,4.7,4,0755-81482888,http://store.is.autonavi.com/showpic/649e3b96626fa557d53c6c11571cf373,http://store.is.autonavi.com/showpic/a272d9552f3b9fef8ca5d114ba4641c9,http://store.is.autonavi.com/showpic/bf8a40ed1f4c0043ef8afe3e76daa355
B02F38IYOH,麒麟山庄,住宿服务;宾馆酒店;五星级宾馆,沁园路4599号,113.972777,22.606717,广东省,深圳市,南山区,4.5,3,0755-26618888;0755-26626028;13530053422,http://store.is.autonavi.com/showpic/cfb5a83e0a5b7ef7d8ea72d311609d3f,http://store.is.autonavi.com/showpic/2d9d334f1315e122c9acf3a35f5866a4,http://store.is.autonavi.com/showpic/714b99b44e2bd6326a3dfa57fb6ac7bc
B0FFF54JKG,深圳她他会酒店式公寓(海岸城店),住宿服务;旅馆招待所;旅馆招待所,南商路91号深蓝国际公寓1层,113.928330,22.512963,广东省,深圳市,南山区,3.9,3,0755-26644430;15338863876;0755-21131151,http://store.is.autonavi.com/showpic/93adbd0d4ba69ce66641c2e44173cd88,http://store.is.autonavi.com/showpic/2cd05a9cc2b43ee9df96374f27057c22,http://store.is.autonavi.com/showpic/bddedadf8a62b1234dc0914bb70cf17b
B02F37S8EG,佳华旅馆(兴华路),住宿服务;旅馆招待所;旅馆招待所,福永街道兴围社区兴华路北46号,113.830217,22.641244,广东省,深圳市,宝安区,3.8,3,0755-29982421,http://store.is.autonavi.com/showpic/7c56101ea0199550671ab7caa519491f,http://store.is.autonavi.com/showpic/5b68328d5d04ca15a9a7525f5058933e,http://store.is.autonavi.com/showpic/bbad3c0e61259b8da5a884f9a6ad3da3
B02F37WNF7,格林豪泰酒店(广东省深圳市华强北),住宿服务;宾馆酒店;经济型连锁酒店,福星路145号(福华路与福星路交界处),114.082602,22.536762,广东省,深圳市,福田区,4.4,3,0755-83377998,http://store.is.autonavi.com/showpic/4417a7b99919f474fd0d8c80bbe5cf77,http://store.is.autonavi.com/showpic/029c06c017d3bac8e652d670e45dbf2b,http://store.is.autonavi.com/showpic/66d00d1bf6e8320ceb7470144ff596d5
B0FFFHBH6Z,7天酒店(深圳西丽地铁站店),住宿服务;宾馆酒店;经济型连锁酒店,西丽石鼓路3016号,113.948240,22.581510,广东省,深圳市,南山区,4.6,4,0755-82725888;0755-86094236,http://store.is.autonavi.com/showpic/f935ad330c4e837ba85efd54170d09ab,http://store.is.autonavi.com/showpic/cf912de6ce0db2ff3147b13e73b3c624,http://store.is.autonavi.com/showpic/1ddbcb0e9463ff65d84f788bcfca654a
B02F37UOEY,天天商务酒店(水贝店),住宿服务;宾馆酒店;宾馆酒店,贝丽南路63号信中大厦6、8层,114.126195,22.565738,广东省,深圳市,罗湖区,4.3,5,0755-25628100;0755-25628700,http://store.is.autonavi.com/showpic/5ec5e4ef8036c802ffd03bed2fa7cd4f,http://store.is.autonavi.com/showpic/77e6c45a3847df75217783ed392dc097,http://store.is.autonavi.com/showpic/f90fe91848a86326171b87b314afe2ca
B02F37TZVV,龙鑫酒店(华强北路),住宿服务;宾馆酒店;宾馆酒店,华强北路3011号华强北外贸城5层,114.086411,22.548306,广东省,深圳市,福田区,4.1,3,0755-82532651,http://store.is.autonavi.com/showpic/db8096e6f3991abc23a90ace7e692ed9,http://store.is.autonavi.com/showpic/cd285cdf2dd27b74db0f9b5764ad44e0,http://store.is.autonavi.com/showpic/72ac597917067c56b0cda4ff06711350
B0FFG44MQY,君悦喜商务酒店(会展中心店),住宿服务;宾馆酒店;宾馆酒店,八卦一路8号,114.102370,22.557397,广东省,深圳市,福田区,4.2,3,0755-82601666,http://store.is.autonavi.com/showpic/a4f031dc15613d66737127e07d86daa3,http://store.is.autonavi.com/showpic/428d8bfe8b25058c27f20bd2b799739f,http://store.is.autonavi.com/showpic/f3020b186b8edcfa9615da8cc3fd6088
B02F37WOO1,富驿时尚酒店(深圳太宁店),住宿服务;宾馆酒店;经济型连锁酒店,太宁路1号,114.141939,22.566417,广东省,深圳市,罗湖区,4.2,3,0755-36808600;0755-36808668,http://store.is.autonavi.com/showpic/ecb54620afeba8fee26b67eb7890da72,http://store.is.autonavi.com/showpic/1b25976ba7fffb7c301451dabdb7f5cd,http://store.is.autonavi.com/showpic/0232b18d2cd53c2fab594cd29726e4fe
B02F38JFHW,佳家商务酒店(中翠路),住宿服务;宾馆酒店;宾馆酒店,中翠路八大邦美食街口,114.139671,22.613943,广东省,深圳市,龙岗区,3.1,4,0755-85201782;0755-85201781;13923794998,http://store.is.autonavi.com/showpic/a33dc3470eb7b95abe51a349e1ffbffc,http://store.is.autonavi.com/showpic/3545ea86dc786bd2d60331e6c6a91030,http://store.is.autonavi.com/showpic/c1ce02dfe65d279d487332ab221e2111
B02F37W2BA,金福来酒店(凤塘大道),住宿服务;宾馆酒店;宾馆酒店,福永街道新田凤塘大道13号(107国道凤凰立交桥路口),113.831746,22.693568,广东省,深圳市,宝安区,3.8,3,0755-33939888,http://store.is.autonavi.com/showpic/076d87379b53d334989dfba32188e213,http://store.is.autonavi.com/showpic/156a1c085c58ace7376d0a7f07b38007,http://store.is.autonavi.com/showpic/ae548cb38c0c93f7c23fb84de8305a64
B02F37W7P2,京明洋,住宿服务;宾馆酒店;四星级宾馆,雨田路28莲丰大厦2栋28号,114.054677,22.561559,广东省,深圳市,福田区,4.3,3,0755-82730889;0755-82730888,http://store.is.autonavi.com/showpic/aa947c4f707eb010e3f6ef773badeddd,http://store.is.autonavi.com/showpic/21db0ed96c5d2d5cda64193e7b48ef5c,http://store.is.autonavi.com/showpic/c8b8a24c2a942b02a85168c0995a1bf3
B0FFGIFRA8,华岭宾馆(B座店),住宿服务;宾馆酒店;宾馆酒店,东滨路4309号(荔秀服装城对面  泰晟峰服装城后面),113.920237,22.506537,广东省,深圳市,南山区,4.2,3,0755-26073543;0755-26073554,http://store.is.autonavi.com/showpic/a8025ec4ec3ccba1f51faf677b312ffb,http://store.is.autonavi.com/showpic/fd5c53a5db9fdf9e0ffb27fa66cfdb28,http://store.is.autonavi.com/showpic/183074625f89597148a121980c875d80
B0FFHIJDEH,亚朵酒店(南山店),住宿服务;宾馆酒店;四星级宾馆,深南大道12069号,113.915834,22.540688,广东省,深圳市,南山区,4.7,3,0755-86678966;4000606606,http://store.is.autonavi.com/showpic/0413f5b8c7ae7c939af38f05a39899a0,http://store.is.autonavi.com/showpic/befa98e47f0f276fecf068e64afeb1a0,http://store.is.autonavi.com/showpic/645a76815a9a127d773e609a74ef002f
B0FFIAPI7N,维也纳酒店(观澜人民路和平店),住宿服务;宾馆酒店;五星级宾馆,观澜人民路24号,114.047166,22.702554,广东省,深圳市,龙华区,5.0,3,0755-28028666;0755-28233316,http://store.is.autonavi.com/showpic/e87f220fe049f949ec203376de5aef3d,http://store.is.autonavi.com/showpic/a5ff20ef9475e29366f33b55c4feb6cd,http://store.is.autonavi.com/showpic/cdb7c65610937b0c8d851c20a42072a4
B02F37TETQ,金泉宾馆(南新路),住宿服务;宾馆酒店;宾馆酒店,南新路2096号田厦商业大厦1层,113.919256,22.531681,广东省,深圳市,南山区,3.9,5,0755-86219848,http://store.is.autonavi.com/showpic/3480e21ab5c47f3fa9407995052cad01,http://store.is.autonavi.com/showpic/ff2af470c60e255931beaba6aeb8320a,http://store.is.autonavi.com/showpic/c462a3cb6935129b7a35a2dff416bb24
B02F37UHYC,汉庭酒店(深圳万象城店),住宿服务;宾馆酒店;经济型连锁酒店,嘉宾路4023号(和平路与宝安南路之间),114.114165,22.538561,广东省,深圳市,罗湖区,3.9,3,0755-33913100,http://store.is.autonavi.com/showpic/9378e2b9d852f417b717d77a8d0fca9b,http://store.is.autonavi.com/showpic/79a0a959ad3f623a53f67b301c7c8378,http://store.is.autonavi.com/showpic/3522271ca5001948fa0b1b2d03d2427d
B02F37VCOD,穆斯林宾馆,住宿服务;宾馆酒店;宾馆酒店,文锦南路2013号,114.130476,22.543478,广东省,深圳市,罗湖区,3.9,5,0755-82228207;0755-82206819,http://store.is.autonavi.com/showpic/206175270580a1dba53b6de59cd59b82,http://store.is.autonavi.com/showpic/d6ad8539c0aa1c6b113631cedea59746,http://store.is.autonavi.com/showpic/ef40185b2cf4488716cf9543036666c5
B0FFG2QE7D,维也纳酒店(深圳东站店),住宿服务;宾馆酒店;四星级宾馆,布吉街道吉华路82号,114.117995,22.59898,广东省,深圳市,龙岗区,4.7,4,0755-83772266,http://store.is.autonavi.com/showpic/d725e6738cb4c3fbabaa752934420794,http://store.is.autonavi.com/showpic/151c7bbf59ef1fa54bd7bad180884c2c,http://store.is.autonavi.com/showpic/0094f52f97c6c904e04f5bf8729fb848
B02F38IZQL,如家快捷酒店(深圳黄贝岭凤凰路店),住宿服务;宾馆酒店;经济型连锁酒店|住宿服务;宾馆酒店;三星级宾馆,黄贝岭华丽路1041号华丽花园,114.134350,22.550330,广东省,深圳市,罗湖区,4.5,4,0755-25436665,http://store.is.autonavi.com/showpic/50a582cc1b84bdce0a0a37391bed62a0,http://store.is.autonavi.com/showpic/d91f31897cd62607800693142e149607,http://store.is.autonavi.com/showpic/22f2294a5bd83dcbadc53b03ed25dc0c
B02F37VLV2,龙和酒店(珠光路),住宿服务;宾馆酒店;宾馆酒店,珠光路花半里欣苑1号,113.960886,22.570237,广东省,深圳市,南山区,3.6,3,0755-86277182;18320997604,http://store.is.autonavi.com/showpic/8a75500c35eee5887929034e93179aa5,http://store.is.autonavi.com/showpic/80f7c09b5a2e1f486cb371ffce801024,http://store.is.autonavi.com/showpic/3b907b92df82495f5bbbda3776efe2ef
B0FFFQ2JCK,7天优品酒店(深圳科技园高新园地铁站店),住宿服务;宾馆酒店;经济型连锁酒店,科技路科技工业园30区4栋(深南科技立交北行200米东侧),113.949903,22.544528,广东省,深圳市,南山区,4.5,3,0755-26615777,http://store.is.autonavi.com/showpic/8c40c356caf5128c1a5dff26da2b9828,http://store.is.autonavi.com/showpic/84719efb971a57151f09e3e9523732ab,http://store.is.autonavi.com/showpic/98df62ad16c640a486c0985924065a45
B02F37W779,7天酒店(深圳罗湖区委店),住宿服务;宾馆酒店;经济型连锁酒店,文锦中路1018-3号,114.131571,22.549482,广东省,深圳市,罗湖区,4.0,3,0755-25829869,http://store.is.autonavi.com/showpic/02829252f15be3516e3a8603345ff3f3,http://store.is.autonavi.com/showpic/00a4ec71b6c51ff3494db4abb554219a,http://store.is.autonavi.com/showpic/e50d87c84941abbd277197de3ebd4f82
B02F37VJX7,嘉信酒店(工业西路店),住宿服务;宾馆酒店;宾馆酒店,龙华工业西路,114.012771,22.656674,广东省,深圳市,龙华区,4.1,3,0755-27706874;0755-27707666,http://store.is.autonavi.com/showpic/9d74425bd1295cd8341268e8b922240e,http://store.is.autonavi.com/showpic/0b7340e168e8bed882ccd5190253aa9c,http://store.is.autonavi.com/showpic/7202a86cb06a4d908bd0bf1c62b8795b
B02F38S8EK,瑞季精品酒店(深圳龙城店),住宿服务;宾馆酒店;三星级宾馆,龙岗中心城盛龙路32号,114.256416,22.726716,广东省,深圳市,龙岗区,4.6,4,0755-89235666,http://store.is.autonavi.com/showpic/25280941777c8b6aa14cd3728be5c183,http://store.is.autonavi.com/showpic/172789d4baa16f0340aa6beee8c01c44,http://store.is.autonavi.com/showpic/05e412268c08710e5e0da72a34d4e8ee
B02F38IQOD,深圳杰豪皇庭酒店,住宿服务;宾馆酒店;四星级宾馆,福永街道福永社区立新路16号,113.813504,22.67342,广东省,深圳市,宝安区,4.1,5,0755-25807866;0755-82888888,http://store.is.autonavi.com/showpic/e84221e0cda5ae4986f2030d05bdc4ea,http://store.is.autonavi.com/showpic/67ee4aa76c0e62d0bd193af629b1fe0b,http://store.is.autonavi.com/showpic/670d8f2e294231c3ba6b254fa0254b17
B02F37WRUX,家1时尚连锁酒店,住宿服务;宾馆酒店;宾馆酒店,西环路49-1号东心岭商业大厦8-9层,114.109742,22.606471,广东省,深圳市,龙岗区,3.6,3,0755-33613688;0755-33177873,http://store.is.autonavi.com/showpic/fcb03f8b6eb79ae5e96ba29a84c4c806,http://store.is.autonavi.com/showpic/c43885c4d93327bbd8001139210739ec,http://store.is.autonavi.com/showpic/ab08789a28a9c77f68c7d4be0bbcd9ea
B0FFFQ6691,一誓玫瑰浪漫酒店(建安店),住宿服务;宾馆酒店;宾馆酒店,建安一路619-8号,113.897108,22.570443,广东省,深圳市,宝安区,4.6,3,0755-27822989;0755-27835763,http://store.is.autonavi.com/showpic/ad35d66633c25714e1303b42c91ac551,http://store.is.autonavi.com/showpic/ca49310d197c5698c8c31c80c13d51ad,http://store.is.autonavi.com/showpic/6b218941f85e68cba0d0f556750b76f1
B02F37UPEI,7天酒店(深圳海上世界二店),住宿服务;宾馆酒店;经济型连锁酒店,蛇口公园南路荣村工业区A栋,113.924604,22.487078,广东省,深圳市,南山区,4.6,3,0755-26894377;0755-26894388,http://store.is.autonavi.com/showpic/f93e7c67561fa2ff662f68ceca68b86a,http://store.is.autonavi.com/showpic/068a73fe91637c9044953ed6f5361f7b,http://store.is.autonavi.com/showpic/78be7ea947eaa678bee9fe14173493c1
B0FFGI89DO,城市友好酒店,住宿服务;宾馆酒店;宾馆酒店,西丽新光路61号新光写字楼三楼  近西丽地铁站A,113.951586,22.575936,广东省,深圳市,南山区,4.1,4,0755-33019559;0755-33019560,http://store.is.autonavi.com/showpic/dfc58ca63c8790615da2dc1164d0fce5,http://store.is.autonavi.com/showpic/0eb6b93d8db3bcfa29790ca8ab787cbd,http://store.is.autonavi.com/showpic/3fddc10129f311e1c4a47d8b37113367
B0FFFX060D,银河控主题酒店(深圳大学城店),住宿服务;宾馆酒店;宾馆酒店,西丽街道平山一路世外桃源创意园D栋2-5层,113.969614,22.583832,广东省,深圳市,南山区,4.1,3,0755-25259292;18926004067,http://store.is.autonavi.com/showpic/5b42aeb22ec8da87417e09f176ec0dcc,http://store.is.autonavi.com/showpic/7e8638cbecec8be91e778adbdde40ea5,http://store.is.autonavi.com/showpic/1fab649fc3ef3a4b5347cd8c1db0fae4
B02F300739,润光宾馆,住宿服务;宾馆酒店;宾馆酒店,上梅林梅华路100-3号,114.052437,22.564788,广东省,深圳市,福田区,3.7,3,0755-83971999,http://store.is.autonavi.com/showpic/69bfa15241799c5feba01fc353734317,http://store.is.autonavi.com/showpic/181a5962aa63599f31fe15acc4a6f045,http://store.is.autonavi.com/showpic/20600c95f1cd89a0ec477b01c80c8e39
B0FFFDX4XF,夏威夷国际酒店,住宿服务;宾馆酒店;四星级宾馆,福永镇桥和路318号,113.788114,22.688596,广东省,深圳市,宝安区,3.9,3,0755-29979999;18926550293,http://store.is.autonavi.com/showpic/78b88a20c3b40be0f609db5d027ba8bd,http://store.is.autonavi.com/showpic/2127f0a6b1d3cbdd02231e9b78a71d62,http://store.is.autonavi.com/showpic/b0d639f972ad04d04049b4d96174b2fa
B02F3010F0,水都酒店(水围二街),住宿服务;宾馆酒店;三星级宾馆,福强路水围村二街,114.064245,22.517957,广东省,深圳市,福田区,3.4,3,0755-83589999,http://store.is.autonavi.com/showpic/2959ac40e8ce59072a198d81a484c05c,http://store.is.autonavi.com/showpic/bdcd62c24671d9b2ead0785199e400f9,http://store.is.autonavi.com/showpic/ea156c70706492cb092b095582fbc335
B02F37VKRQ,金洋宾馆(龙昌路),住宿服务;宾馆酒店;宾馆酒店,龙昌街82号,114.271866,22.729266,广东省,深圳市,龙岗区,4.6,3,0755-28833588,http://store.is.autonavi.com/showpic/da9d5082bd6a8496d9e94946002ee5b6,http://store.is.autonavi.com/showpic/22f74e3b682e8bcf2553f99503991ec8,http://store.is.autonavi.com/showpic/8e21b6376283c787ac1aeb5c8828a11f
B0FFG2OKX2,康豪酒店,住宿服务;宾馆酒店;宾馆酒店,横岗街道大康社区山子下路133号,114.241110,22.645340,广东省,深圳市,龙岗区,4.4,5,0755-28966611,http://store.is.autonavi.com/showpic/b3dfc24759544aee77ca4ee1cdf78bec,http://store.is.autonavi.com/showpic/6fa5ed4c98654f30eb6992d07422eea0,http://store.is.autonavi.com/showpic/706b8baa88be88e8df64768b164269cb
B02F37WNVA,华旺商务宾馆(南湖路),住宿服务;宾馆酒店;宾馆酒店,人民南路3020号2层,114.119699,22.542571,广东省,深圳市,罗湖区,3.5,3,0755-82206985,http://store.is.autonavi.com/showpic/caac501c853e6aeda6000048e2ab09f8,http://store.is.autonavi.com/showpic/57e164d5c9c6a3ce99a12074425a21ad,http://store.is.autonavi.com/showpic/eaa09b4351ced5e4ec8e225db207188e
B0FFF61STE,巴兰塔酒店(深圳福永机场店),住宿服务;宾馆酒店;宾馆酒店,怀德芳华1区1巷8号,113.817694,22.668584,广东省,深圳市,宝安区,3.9,5,0755-27380889,http://store.is.autonavi.com/showpic/822144a395fa1e6a06010603e7ff79c9,http://store.is.autonavi.com/showpic/ede931caccdc0e1ea037b38631c344cb,http://store.is.autonavi.com/showpic/06746af1f333dc06c75149b7c7dc049c
B02F37WLS0,7天酒店(深圳笋岗艺展中心店),住宿服务;宾馆酒店;经济型连锁酒店,桃园路183号,114.109743,22.558925,广东省,深圳市,罗湖区,4.4,4,0755-22273301,http://store.is.autonavi.com/showpic/463c40ba0ecccbc47be60161c882aa2d,http://store.is.autonavi.com/showpic/55fc595aea78b702052a3118f662dd44,http://store.is.autonavi.com/showpic/0074db8125cc74e206cc91d987e051e2
B02F30A75X,瑞鑫国际酒店(深圳长龙下水径地铁站店),住宿服务;宾馆酒店;三星级宾馆,布吉街道吉华路237号,114.111954,22.610697,广东省,深圳市,龙岗区,4.6,4,0755-84173888,http://store.is.autonavi.com/showpic/0c0479c60da3071aedbb7d51e66a0010,http://store.is.autonavi.com/showpic/24e835d96627175ff7042fd8ce168983,http://store.is.autonavi.com/showpic/73c62a2081610f90541aa4f99690dad5
B02F38K6KT,金湖旅馆(沙河街),住宿服务;旅馆招待所;旅馆招待所,下白石二坊46号,113.969291,22.541175,广东省,深圳市,南山区,3.4,3,0755-86658210;0755-33639304,http://store.is.autonavi.com/showpic/faac82b390588cce8f398aae05379af7,http://store.is.autonavi.com/showpic/fb390ef57f3f06715be7dbd9730727c3,http://store.is.autonavi.com/showpic/e05c0844facbbe715a537dfabf7077d5
B0FFFSC41U,海友酒店(深圳深大店),住宿服务;宾馆酒店;经济型连锁酒店,学府中路138号国兴苑1层、3层,113.919700,22.528334,广东省,深圳市,南山区,4.2,3,0755-26561818,http://store.is.autonavi.com/showpic/42261aedadb1670dbc7b5ee62577e289,http://store.is.autonavi.com/showpic/7d2c7e37e2eaae1892a99ab5a95b6ad9,http://store.is.autonavi.com/showpic/df59dec017fb58ecd86de0f019b29290
B0FFF5V2VO,景田酒店,住宿服务;宾馆酒店;四星级宾馆,景田路与莲花路交汇处(景田路8号),114.044618,22.552667,广东省,深圳市,福田区,4.1,3,0755-83140888;13828746298,http://store.is.autonavi.com/showpic/485e17eb4206b5d3a6fc53a9e4ea6aa1,http://store.is.autonavi.com/showpic/6523e76bc6c9f333fa56cd9b378857fc,http://store.is.autonavi.com/showpic/9dfb4bb764902307859603ba42cb627f
B0FFF5HPBH,薰衣草客栈(较场尾路),住宿服务;旅馆招待所;旅馆招待所,较场尾较二西一巷3号,114.510014,22.589450,广东省,深圳市,龙岗区,4.8,3,18118790180;13480859243,http://store.is.autonavi.com/showpic/4c36140c7a0326af94f71f79fb8f64cd,http://store.is.autonavi.com/showpic/3fe9a4f4954111131e2b1f1e7e2482a3,http://store.is.autonavi.com/showpic/01bf2bdc77b0fce161af6929e96048e3
B02F37W30F,龙联尚品酒店,住宿服务;宾馆酒店;三星级宾馆,如意路4-8,114.239967,22.692951,广东省,深圳市,龙岗区,3.1,4,0755-28999399;0755-28990801,http://store.is.autonavi.com/showpic/b882e4d9981db9c1a97a6806b2c8e5d5,http://store.is.autonavi.com/showpic/0339da531a3aea115bd132c91f3d2dfd,http://store.is.autonavi.com/showpic/f6c969987d6dfaf82eb65704c2b26530
B02F37TZCQ,金銮富众酒店,住宿服务;宾馆酒店;四星级宾馆,蛇口康乐路1号,113.918952,22.487366,广东省,深圳市,南山区,4.2,5,0755-26827888,http://store.is.autonavi.com/showpic/30ea3b07cd8095e7ecedf3d997a88415,http://store.is.autonavi.com/showpic/b56679c06940063b152bd3524df8a051,http://store.is.autonavi.com/showpic/79ae6dd27e8e6ab4d8bb0f74a90aa952
B0FFGB6CIF,大悦城商务酒店,住宿服务;宾馆酒店;宾馆酒店,福民路174号,114.033686,22.698675,广东省,深圳市,龙华区,4.7,3,0755-82626008,http://store.is.autonavi.com/showpic/2f55c5f338437bf6192cd7e7e098a042,http://store.is.autonavi.com/showpic/633c131886bfe036e05e3c80ea09dc39,http://store.is.autonavi.com/showpic/731ce48a5fcb79acb81be45af1f643ca
B02F37WLR0,7天酒店(深圳大学学府路店),住宿服务;宾馆酒店;经济型连锁酒店,学府路151-6号,113.917239,22.528028,广东省,深圳市,南山区,4.3,3,0755-26653788,http://store.is.autonavi.com/showpic/7f585957446376fc9db81aa0eb3e1272,http://store.is.autonavi.com/showpic/706839b4c5d16490f0aa2ab818b24602,http://store.is.autonavi.com/showpic/d49944ac2400767d0b2e7f7bed3a2d35
B0FFF5ZZEI,艾迪尔V6艺术酒店,住宿服务;宾馆酒店;宾馆酒店,沙井街道沙头工业区民福路第3栋综合楼,113.804910,22.729060,广东省,深圳市,宝安区,3.8,3,0755-23214133;0755-27211888,http://store.is.autonavi.com/showpic/d51168786819965e6aa9af8b52b51830,http://store.is.autonavi.com/showpic/f640ea940bee6038241ed8d03c094341,http://store.is.autonavi.com/showpic/d412424e9d2efb03c2ad77f68202f849
B02F38IOF6,万客隆宾馆(丽水路),住宿服务;宾馆酒店;宾馆酒店,丽水路1048号,113.982776,22.586153,广东省,深圳市,南山区,4.2,4,0755-26554888,http://store.is.autonavi.com/showpic/1771851846390380a1752b155823f4eb,http://store.is.autonavi.com/showpic/bba891bd75ea0dbaa3e379b8e12b42d7,http://store.is.autonavi.com/showpic/4d1046b0c7f527bdad6c8e10574984f6
B0FFFPJT18,西丽宾馆(西丽北路),住宿服务;宾馆酒店;经济型连锁酒店,西丽镇沙河西路3268号,113.954750,22.578775,广东省,深圳市,南山区,4.0,3,0755-26621333;0755-26736284,http://store.is.autonavi.com/showpic/4ab2bc5dd60b7ae452f66c18d7a17469,http://store.is.autonavi.com/showpic/9a7b15b7348921d6ec8c501339147d7c,http://store.is.autonavi.com/showpic/fa681a4112909828fd78582121ca3676
B0FFF36EJ6,棒棒糖客栈,住宿服务;旅馆招待所;旅馆招待所,大鹏新区鹏城较场尾海滨路33号,114.514900,22.591904,广东省,深圳市,龙岗区,2.8,3,13602626762,http://store.is.autonavi.com/showpic/7ff50d59644df2b21530887751067ab2,http://store.is.autonavi.com/showpic/191f871c6a02a9ead8257dfebb5ebe94,http://store.is.autonavi.com/showpic/00137e28656ff0d0ccc43111080e8c48
B02F38K445,如家快捷酒店(深圳南山南新路大新地铁站店),住宿服务;宾馆酒店;经济型连锁酒店,南新路2233-4号,113.918547,22.530023,广东省,深圳市,南山区,4.0,3,0755-26089966;0755-26460619;0755-26461541,http://store.is.autonavi.com/showpic/cc56a58e0112654b2f7343ab09601ebc,http://store.is.autonavi.com/showpic/8835d89e885827cf7440a1305d6c402f,http://store.is.autonavi.com/showpic/1f86c2f51888f8ec61fe3cc22c1e09ca
B0FFFQ6690,一誓·玫瑰主题酒店,住宿服务;宾馆酒店;宾馆酒店,新安二路58号,113.908203,22.558118,广东省,深圳市,宝安区,4.4,3,0755-29611002;0755-23593047,http://store.is.autonavi.com/showpic/755fa36e203fb15718f46dea1f773cf0,http://store.is.autonavi.com/showpic/648b90c7f28f54eb915e2eb69238d3cd,http://store.is.autonavi.com/showpic/8781b1e38affe1149e6d129ec45d4dfb
B0FFFPM10V,宝莱湾酒店,住宿服务;宾馆酒店;三星级宾馆,光明新区公明南环大道新连大厦对面,113.912463,22.776551,广东省,深圳市,宝安区,4.4,3,0755-28828919,http://store.is.autonavi.com/showpic/3c25d09cf91a0c5b667bf911e241d1b6,http://store.is.autonavi.com/showpic/ab3f237bb6af26d3b5e3327f4dcfdc19,http://store.is.autonavi.com/showpic/2867d90e6b9387799ff33d13d8e4a33a
B0FFFKSI5C,春之潮商务酒店(洪浪北地铁站店),住宿服务;宾馆酒店;宾馆酒店,新安三路170号(洪浪北地铁站C出口方向直行约800米  上合花园正对面  上华村公交站台  近宝安公园旁),113.904917,22.580622,广东省,深圳市,宝安区,4.4,5,0755-29988933,http://store.is.autonavi.com/showpic/b2a396664bb4e20a8c15d9b585f18b20,http://store.is.autonavi.com/showpic/c9481b1fe87aa06efef201d69c86c677,http://store.is.autonavi.com/showpic/fd4bacf314ab29922b7adc9dd6fca916
B02F3024E9,翰林酒店,住宿服务;宾馆酒店;四星级宾馆,宝城兴华路航空综合大厦1栋,113.904188,22.564079,广东省,深圳市,宝安区,4.4,3,0755-27889666,http://store.is.autonavi.com/showpic/f59b1ecddf4b96f0b163a04d159ec18f,http://store.is.autonavi.com/showpic/4983c76300c28235fdfe685ae20e4b37,http://store.is.autonavi.com/showpic/dc96e79d305dbb439a1d2e8e1abee071
B02F37TMWG,漾福酒店,住宿服务;宾馆酒店;宾馆酒店,福华路123,114.078736,22.536394,广东省,深圳市,福田区,3.9,5,0755-88397633;0755-88397222,http://store.is.autonavi.com/showpic/228759072c63fe5f57ba2a31d2bd3261,http://store.is.autonavi.com/showpic/c27f1626d6e977087876012c600b8795,http://store.is.autonavi.com/showpic/32b614306b43c5059c24b0cf67adb8b6
B0FFFFI2X8,中兴酒店(中兴路),住宿服务;宾馆酒店;宾馆酒店,中兴路226号4-6层,114.123878,22.549317,广东省,深圳市,罗湖区,4.0,4,0755-88838188;0755-82252319,http://store.is.autonavi.com/showpic/33dbe0a6ec6ee690ea9e3af5ff087200,http://store.is.autonavi.com/showpic/1424e239e82be6a48ad9fd9ad8c9626a,http://store.is.autonavi.com/showpic/e801e652aec74ca317e158d10cfa644c
B02F30AJKR,天成沙嘴酒店,住宿服务;宾馆酒店;四星级宾馆,福强路3028号金沙嘴大厦,114.038664,22.523507,广东省,深圳市,福田区,4.1,4,0755-83878333,http://store.is.autonavi.com/showpic/3cbc479e2f4265ff10b15793f11e9c16,http://store.is.autonavi.com/showpic/be1a53c54d0778657fd03b7313dc9ff4,http://store.is.autonavi.com/showpic/2fa5ad12ab92980cc74f6e59a7c19c11
