id,name,type,address,lng,lat,pname,cityname,adminname,biz_ext_rating,biz_ext_cost,telephone,photourl1,photourl2,photourl3
B0FFICX3UG,易,风景名胜;风景名胜;风景名胜,西乡宝源路松茂御龙湾雅苑,113.853647,22.573859,广东省,深圳市,宝安区,1.0,-1,18520885608,http://store.is.autonavi.com/showpic/55ba01c3a310989dd8c099e8,http://store.is.autonavi.com/showpic/55ba01c3a310989dd8c099e6,http://aos-cdn-image.amap.com/sns/ugccomment/f07de864-77af-468a-afa0-dc88e1ccd00e.jpg
B02F37WRRU,旭联海洋牧场旅游景区,风景名胜;风景名胜;风景名胜,南澳镇鹅公湾旭联海洋牧场旅游景区,114.491302,22.487708,广东省,深圳市,龙岗区,3.0,-1,0755-26793619,http://store.is.autonavi.com/showpic/2e8d329e8bd2e351670930f677eb7431,http://store.is.autonavi.com/showpic/4d851ced68b15067ccf6ba740a5a2b96,http://store.is.autonavi.com/showpic/40835136649cb12769fa30b4ccbd24b8
B0FFF4ES6U,深圳仙湖植物园-龙眼园,风景名胜;公园广场;植物园,莲塘仙湖路160号仙湖植物园内,114.169594,22.580051,广东省,深圳市,罗湖区,3.0,15.00,0755-26853219,http://store.is.autonavi.com/showpic/2f7b9002d255733a1e34131659b23007,http://store.is.autonavi.com/showpic/e554202733313d21d8a93e17c7c88935,http://store.is.autonavi.com/showpic/b51b9f5ca6c1fb5b29c5d58ee1bbd822
B0FFGGRZJT,深圳中心公园-97回归广场,风景名胜;公园广场;城市广场,华富路,114.079628,22.546474,广东省,深圳市,福田区,5.0,26.00,0755-26666989,http://store.is.autonavi.com/showpic/20ed40810a0f8a4a8006f00fa6563e80,http://store.is.autonavi.com/showpic/6de012e6d022a42246475d42e250ebec,http://store.is.autonavi.com/showpic/0e7de7b2162a227602b87abb736dd5cc
B0FFGH270U,大浪办事处消防文化主题公园,风景名胜;公园广场;公园,大浪北路与永乐路交叉口东北150米,113.997542,22.694170,广东省,深圳市,龙华区,3.0,10.00,0755-26602043,http://store.is.autonavi.com/showpic/b16639dcc2201f9189b6597881859168,http://store.is.autonavi.com/showpic/fbde06324fec5e22d116a9d3a2dacbee,http://store.is.autonavi.com/showpic/6accee511d5a0a529937febad3678de7
B02F37U8A9,南头古城-广州府新安县衙,风景名胜;风景名胜;风景名胜,中山东街96号,113.920479,22.543802,广东省,深圳市,南山区,3.0,-1,0755-27758042,http://store.is.autonavi.com/showpic/0a77aa0b527ce4c5d5e8b0fddfb0451c,http://store.is.autonavi.com/showpic/2160ecc694bcb1171f1c778e2824cdb0,http://store.is.autonavi.com/showpic/9904e0b83dcb8406aeb250a8dcb5164c
B02F37VIBJ,沙浦围茅洲公园,风景名胜;公园广场;公园,松岗镇沙浦围茅洲,113.819225,22.765829,广东省,深圳市,宝安区,1.8,-1,0755-29782529,http://store.is.autonavi.com/showpic/5239a9cdfcd6aef0b75b2c22c70ff232,http://store.is.autonavi.com/showpic/4245da91df90e6d30844581ae58faf75,http://store.is.autonavi.com/showpic/b10da68fdb758b96aa39cc9922504a10
B02F38SISX,民治电信支局闲置地改建公园,风景名胜;公园广场;公园,民治街道民旺路88号,114.033672,22.621383,广东省,深圳市,龙华区,3.7,23.00,0755-26602043,http://store.is.autonavi.com/showpic/55ba0cf3a310989dd8c0efda,http://store.is.autonavi.com/showpic/55ba0d14a310989dd8c0fd40,http://aos-cdn-image.amap.com/sns/ugccomment/52e367f1-f57c-4273-bf7c-4ddb75d3d687.jpg
B02F38NJIL,宝安公园-宝乐门,风景名胜;公园广场;公园,怡园路5099号对面,113.898350,22.585689,广东省,深圳市,宝安区,3.7,210.00,0755-29189220,http://store.is.autonavi.com/showpic/e42950fddbad789482ecdb0d47178ada,http://store.is.autonavi.com/showpic/c6d0eae2ae9e989507f30decf707101f,http://store.is.autonavi.com/showpic/918affe464fbc020584d7321cc8ce73b
B02F38NJDF,沙湾公园,风景名胜;公园广场;公园,沙湾村北四巷与延康路交口处附近,113.841490,22.593131,广东省,深圳市,宝安区,3.0,65.00,0755-26602043,http://store.is.autonavi.com/showpic/333d46760e7e165908b9ef34f4bc1086,http://store.is.autonavi.com/showpic/55b0cb30a31039d93d3b12d8,http://store.is.autonavi.com/showpic/95c362ccbbf874b2792dfa36ae216971
B02F38NJD8,黄田公园,风景名胜;公园广场;公园,西乡街道黄田社区居民委员会对面,113.841563,22.629825,广东省,深圳市,宝安区,3.5,-1,0755-27259888;0755-25142221;0755-27259122,http://store.is.autonavi.com/showpic/ea0c0699e9919fc23ae2609213b83143,http://store.is.autonavi.com/showpic/5e923fbe26d1e7e6d18493d66cc19f4e,http://store.is.autonavi.com/showpic/ce790c84ff7b4e73eb36cd450743a41d
B02F38NJCV,沙井老街公园,风景名胜;公园广场;公园,沙井镇沙井大街188号附近,113.806830,22.736175,广东省,深圳市,宝安区,3.0,-1,0755-25429205;0755-25410719,http://aos-cdn-image.amap.com/sns/ugccomment/9315b818-c49b-4ece-9f83-4749e7940921.jpg,http://store.is.autonavi.com/showpic/b266c9a25137664556a18eb3364dc553,http://store.is.autonavi.com/showpic/3ce50ff210644781011fdfcc13d3904d
B02F38NJBM,23区社区公园,风景名胜;公园广场;公园,洪浪北地铁站,113.915531,22.575932,广东省,深圳市,宝安区,3.0,45.00,0755-23496010,http://store.is.autonavi.com/showpic/6ac791e3f21320fdde3170d953b93af6,http://store.is.autonavi.com/showpic/ac215d9773d51222174ad648d91a2041,http://store.is.autonavi.com/showpic/c6161238a1b4c9e6d65cfa1399aa046a
B02F38NJ91,上寮社区公园,风景名胜;公园广场;公园,上寮学校附近,113.836807,22.722840,广东省,深圳市,宝安区,3.0,-1,0755-26949168,http://store.is.autonavi.com/showpic/09580f8ddbc96fdb970ee0a764444b59,http://store.is.autonavi.com/showpic/c18e51ba00690ac55caa0a4c91b60b0d,http://store.is.autonavi.com/showpic/4e4c95d04a61b33b9be3d4b285656a7e
B02F37VXCO,龙秋古井,风景名胜;风景名胜;风景名胜,水围街48附近,114.061925,22.520892,广东省,深圳市,福田区,3.5,-1,18938039941,http://store.is.autonavi.com/showpic/2160ecc694bcb1171f1c778e2824cdb0,http://store.is.autonavi.com/showpic/3d699a8f1fd334f261259a73935720df,http://store.is.autonavi.com/showpic/612ef526b9baa6aa26cc65bfc56d7301
B0FFHW2Y5R,观澜山水田园旅游文化园-露营园,风景名胜;风景名胜;风景名胜,君子布村环观南路观澜山水田园农庄观澜山水田园旅游文化园内,114.107366,22.712752,广东省,深圳市,龙华区,1.8,20.00,0755-21161529,http://store.is.autonavi.com/showpic/55921ceaa310e499fdb508e5,http://store.is.autonavi.com/showpic/55921ceaa310e499fdb508e8,http://store.is.autonavi.com/showpic/562b766db1f41a2c147d99dcd260ff08
B02F37VNEQ,径贝社区公园,风景名胜;公园广场;公园,松白路348号,113.919596,22.691363,广东省,深圳市,宝安区,2.0,30.00,0755-26608000,http://aos-cdn-image.amap.com/sns/ugccomment/b72e40fd-c617-4fca-aad0-3e507a496aa7.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/dbdc6de2-4572-4126-9c9c-b3d9ebae4a3c.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/378aa8f5-aa3c-4033-adaf-5efeec249623.jpg
B02F38NJOE,世界之窗-希腊雅典卫城,风景名胜;风景名胜;风景名胜,深南大道9037号世界之窗,113.972979,22.533173,广东省,深圳市,南山区,3.2,15.00,0755-26608000,http://store.is.autonavi.com/showpic/2abdb62fca3bf03783238e2148ffe6ba,http://store.is.autonavi.com/showpic/75cc68da603c960e72e0fd64930d255c,http://store.is.autonavi.com/showpic/cd27c7f62c3adbd2d52e14db45c8f512
B02F37VN9G,梅林公园古荔区,风景名胜;公园广场;公园,梅亭路14号,114.040099,22.572361,广东省,深圳市,福田区,3.5,-1,0755-83507391,http://store.is.autonavi.com/showpic/1d7865cae03a08967e4019d14ed72f7d,http://store.is.autonavi.com/showpic/7e527eb0379804020913b39de8e2ae6a,http://store.is.autonavi.com/showpic/1cc256b95975ebd687a25ae1ca10f6d1
B0FFH0TAID,博今商务广场,风景名胜;公园广场;城市广场,泰然八路与泰然金融路交叉口东100米,114.026976,22.530233,广东省,深圳市,福田区,2.9,2.00,0755-26608000,http://store.is.autonavi.com/showpic/2160ecc694bcb1171f1c778e2824cdb0,http://store.is.autonavi.com/showpic/226021fda29f64b4f59377b18a8eced1,http://store.is.autonavi.com/showpic/2592c433e180ef42a03f7160459adc3e
B0FFH06BUU,中心书城南台阶广场,风景名胜;公园广场;城市广场,书城,114.059625,22.545611,广东省,深圳市,福田区,1.0,-1,18520885608,http://store.is.autonavi.com/showpic/55ba01c3a310989dd8c099e8,http://store.is.autonavi.com/showpic/55ba01c3a310989dd8c099e6,http://aos-cdn-image.amap.com/sns/ugccomment/f07de864-77af-468a-afa0-dc88e1ccd00e.jpg
B0FFI00EPO,桐林城市广场,风景名胜;公园广场;城市广场,福田路24号,114.078740,22.532328,广东省,深圳市,福田区,5.0,-1,0755-26793619,http://store.is.autonavi.com/showpic/2e8d329e8bd2e351670930f677eb7431,http://store.is.autonavi.com/showpic/4d851ced68b15067ccf6ba740a5a2b96,http://store.is.autonavi.com/showpic/40835136649cb12769fa30b4ccbd24b8
B0FFHXQE4Y,莲花天健文化广场,风景名胜;公园广场;城市广场,景田南五街与红荔西路交叉口北150米,114.043834,22.547746,广东省,深圳市,福田区,3.0,15.00,0755-26853219,http://store.is.autonavi.com/showpic/2f7b9002d255733a1e34131659b23007,http://store.is.autonavi.com/showpic/e554202733313d21d8a93e17c7c88935,http://store.is.autonavi.com/showpic/b51b9f5ca6c1fb5b29c5d58ee1bbd822
B0FFFPUB8J,深圳园山风景区,风景名胜;风景名胜;风景名胜,横岗街道大康社区公园路,114.239365,22.641222,广东省,深圳市,龙岗区,3.5,50.00,0755-28676999;0755-28675668,http://store.is.autonavi.com/showpic/46b0f2a838135f05eade880577be1a7f,http://store.is.autonavi.com/showpic/afeb250cfc8d8cef2e8903802f10dd2b,http://store.is.autonavi.com/showpic/cf4ba5e6d34a1a1fcbee886b5e4ae867
B02F37WK6G,天集社区公园,风景名胜;公园广场;公园,龙平西路12号天集雅苑附近,114.244359,22.729739,广东省,深圳市,龙岗区,3.8,10.00,0755-26602043,http://store.is.autonavi.com/showpic/bbf03dc894cc208bf409a228b89d6199,http://store.is.autonavi.com/showpic/f8db6eaac3132ad074db497c10c8e526,http://store.is.autonavi.com/showpic/d57711074f1e2ca99b0ca29c50e71093
B02F37VJH7,麻磡公园,风景名胜;公园广场;公园,西丽麻磡村,113.951434,22.634827,广东省,深圳市,南山区,1.6,-1,0755-27758042,http://store.is.autonavi.com/showpic/a7f494d11ac4c9bf30e2dbfc7e0e0d0c,http://store.is.autonavi.com/showpic/2e92b086066c8d059fa7acb91145b7f1,http://store.is.autonavi.com/showpic/c2b8052cb92328e9d7668929a805af1e
B0FFHRPQ7S,平安金融中心西广场,风景名胜;公园广场;城市广场,福华三路280号附近,114.055153,22.533492,广东省,深圳市,福田区,1.8,-1,0755-29782529,http://store.is.autonavi.com/showpic/5239a9cdfcd6aef0b75b2c22c70ff232,http://store.is.autonavi.com/showpic/4245da91df90e6d30844581ae58faf75,http://store.is.autonavi.com/showpic/b10da68fdb758b96aa39cc9922504a10
B02F38NJJR,梵蒂冈圣彼得大教堂,风景名胜;风景名胜;风景名胜,深南大道9037号世界之窗,113.975222,22.532683,广东省,深圳市,南山区,1.0,23.00,0755-26608000,http://store.is.autonavi.com/showpic/84c474e7c9cc883b3e04bc9303461549,http://store.is.autonavi.com/showpic/009e6431898583ef444533d60c0458c9,http://store.is.autonavi.com/showpic/dde92b24bd208e4d373c303a78c4ce3c
B0FFH97KDD,莲花一村文化广场,风景名胜;公园广场;城市广场,华富街道办事处附近,114.069925,22.553398,广东省,深圳市,福田区,3.7,210.00,0755-29189220,http://store.is.autonavi.com/showpic/e42950fddbad789482ecdb0d47178ada,http://store.is.autonavi.com/showpic/c6d0eae2ae9e989507f30decf707101f,http://store.is.autonavi.com/showpic/918affe464fbc020584d7321cc8ce73b
B0FFG2HAMN,狂欢广场,风景名胜;公园广场;城市广场,白石路8号,113.992045,22.522457,广东省,深圳市,福田区,4.5,65.00,0755-26602043,http://store.is.autonavi.com/showpic/f9b98001ca5572d565572722ff0e37f1,http://store.is.autonavi.com/showpic/5c76f5a6b4cff6f7e486002ef6d359cb,http://store.is.autonavi.com/showpic/588d0ec6d817aa9738328135c512c202
B0FFG2CC9U,深圳证券交易所广场-西面广场,风景名胜;公园广场;城市广场,深南大道2012号深圳证券交易所,114.053019,22.541675,广东省,深圳市,福田区,2.2,-1,0755-27259888;0755-25142221;0755-27259122,http://store.is.autonavi.com/showpic/ea0c0699e9919fc23ae2609213b83143,http://store.is.autonavi.com/showpic/5e923fbe26d1e7e6d18493d66cc19f4e,http://store.is.autonavi.com/showpic/ce790c84ff7b4e73eb36cd450743a41d
B02F38SOLM,深圳国际园林花卉博览园-古琴台,风景名胜;风景名胜;风景名胜,气象路1号,114.009441,22.539750,广东省,深圳市,福田区,5.0,-1,0755-25429205;0755-25410719,http://store.is.autonavi.com/showpic/993d2651e8a5534640428af029861985,http://store.is.autonavi.com/showpic/7da7532d410736bf36c4694b41deeb1e,http://store.is.autonavi.com/showpic/35aa5d49626958ff1a9c0e22c73f56a0
B0FFH0ZHY1,东湖公园-罗湖体育休闲公园,风景名胜;公园广场;公园,黄贝街道办爱国路东湖二路10号,114.149166,22.557097,广东省,深圳市,罗湖区,3.5,45.00,0755-23496010,http://store.is.autonavi.com/showpic/e09573b8dd8571d538d61778455dd40c,http://store.is.autonavi.com/showpic/489449391ea850d66759b92d6e88a10e,http://store.is.autonavi.com/showpic/4ed3a5122c9e6705e3177c51ac1812a7
B0FFH0Y7M3,儿童公园2,风景名胜;公园广场;公园,笋岗东路1727号,114.120330,22.555841,广东省,深圳市,罗湖区,3.0,-1,0755-26949168,http://store.is.autonavi.com/showpic/09580f8ddbc96fdb970ee0a764444b59,http://store.is.autonavi.com/showpic/c18e51ba00690ac55caa0a4c91b60b0d,http://store.is.autonavi.com/showpic/4e4c95d04a61b33b9be3d4b285656a7e
B0FFH05JFV,龙园山庄公园,风景名胜;公园广场;公园,红岗路1299南门,114.109822,22.586763,广东省,深圳市,罗湖区,3.5,-1,18938039941,http://store.is.autonavi.com/showpic/2160ecc694bcb1171f1c778e2824cdb0,http://store.is.autonavi.com/showpic/3d699a8f1fd334f261259a73935720df,http://store.is.autonavi.com/showpic/612ef526b9baa6aa26cc65bfc56d7301
B02F38JR28,大浪体育公园,风景名胜;公园广场;公园,公园一路东50米,114.008240,22.682177,广东省,深圳市,龙华区,3.7,20.00,0755-21161529,http://store.is.autonavi.com/showpic/20a6375816c1c11ceefeafbbc1802ba8,http://store.is.autonavi.com/showpic/d57a0a2dc75d8251b6bb123c787fc66e,http://store.is.autonavi.com/showpic/562b766db1f41a2c147d99dcd260ff08
B0FFG4PKLP,莲花山公园-小平铜像广场,风景名胜;公园广场;城市广场,红荔路6030号(儿童医院对面)莲花山公园内,114.059287,22.553783,广东省,深圳市,福田区,2.0,30.00,0755-26608000,http://aos-cdn-image.amap.com/sns/ugccomment/b72e40fd-c617-4fca-aad0-3e507a496aa7.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/dbdc6de2-4572-4126-9c9c-b3d9ebae4a3c.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/378aa8f5-aa3c-4033-adaf-5efeec249623.jpg
B02F38NJJG,大南山,风景名胜;风景名胜相关;旅游景点,沿山路西段,113.905342,22.484888,广东省,深圳市,南山区,3.2,15.00,0755-26608000,http://store.is.autonavi.com/showpic/f7eb37f5bb4c5f86d96e544106aca634,http://store.is.autonavi.com/showpic/d2f057c8aaece7f0e5be228c676f4d69,http://store.is.autonavi.com/showpic/78ce0082514e392ea0e92fdd7ed934f9
B0FFH6277L,红岗公园-西区,风景名胜;公园广场;公园,泥岗东路1112号,114.107410,22.573184,广东省,深圳市,罗湖区,3.5,-1,0755-83507391,http://store.is.autonavi.com/showpic/1d7865cae03a08967e4019d14ed72f7d,http://store.is.autonavi.com/showpic/7e527eb0379804020913b39de8e2ae6a,http://store.is.autonavi.com/showpic/1cc256b95975ebd687a25ae1ca10f6d1
B0FFH2BMQ3,银湖山郊野公园-相思林,风景名胜;公园广场;公园,银湖路附近,114.078619,22.579964,广东省,深圳市,罗湖区,2.9,2.00,0755-26608000,http://store.is.autonavi.com/showpic/8e2e42b4adaece30b59563b24432da2d,http://store.is.autonavi.com/showpic/f1f0753bbfd3952ce9613553b503afe8,http://store.is.autonavi.com/showpic/35cbd7c4955b8ddf9a185f45b040273b
B0FFH24KM6,深南宝安路街头公园,风景名胜;公园广场;公园,宝安南路41号附近,114.112007,22.542690,广东省,深圳市,罗湖区,1.0,-1,18520885608,http://store.is.autonavi.com/showpic/55ba01c3a310989dd8c099e8,http://store.is.autonavi.com/showpic/55ba01c3a310989dd8c099e6,http://aos-cdn-image.amap.com/sns/ugccomment/f07de864-77af-468a-afa0-dc88e1ccd00e.jpg
B0FFFO3YLH,观澜山水田园旅游文化园,风景名胜;风景名胜;国家级景点,老围工业区6,114.107255,22.714141,广东省,深圳市,龙华区,5.0,-1,0755-29679183;0755-29679888;0755-29679988,http://store.is.autonavi.com/showpic/c6d0bcd549d7dc45552a48fcecfbe1c8,http://store.is.autonavi.com/showpic/18d86c13625a04166701ddba7088a0a9,http://store.is.autonavi.com/showpic/ac5b1a60c90dafeb772584d90a012887
B02F37UD4J,文心公园,风景名胜;公园广场;公园,海德三道茂业百货南山店北门附近,113.930392,22.521032,广东省,深圳市,南山区,3.5,15.00,0755-26055152,http://store.is.autonavi.com/showpic/1a89711b4f40a2567b0cd0876b28d85f,http://store.is.autonavi.com/showpic/87be32747314e1310d547abd540438ca,http://store.is.autonavi.com/showpic/482db3644862ef9f4c38de5dd2d19c86
B0FFH59S21,上沙文化广场,风景名胜;公园广场;城市广场,上沙村上沙东村11巷12号,114.030419,22.522666,广东省,深圳市,福田区,3.0,50.00,0755-28676999;0755-28675668,http://store.is.autonavi.com/showpic/6d67937d19cbc5de5f7895e0c4c3e510,http://store.is.autonavi.com/showpic/2ea39804e778c35f672919fc62590d49,http://store.is.autonavi.com/showpic/57cd8eecacbba8ff7d257a4b446a8173
B0FFH4XVFK,金谷广场,风景名胜;公园广场;城市广场,泰然八路与泰然十一路交叉口北100米,114.023147,22.530638,广东省,深圳市,福田区,3.0,10.00,0755-83203169,http://store.is.autonavi.com/showpic/247afa9cfe9637af4417f2011983c8d2,http://store.is.autonavi.com/showpic/944e7126659b52be6c15e529892a6c3b,http://store.is.autonavi.com/showpic/7f17f6163c7e2b2c8afeda228be49c10
B0FFHVSEZU,山水间,风景名胜;风景名胜;风景名胜,观澜镇君子布村环观南路观澜山水田园旅游文化园附近,114.107304,22.714378,广东省,深圳市,龙华区,1.6,-1,0755-27758042,http://store.is.autonavi.com/showpic/a7f494d11ac4c9bf30e2dbfc7e0e0d0c,http://store.is.autonavi.com/showpic/2e92b086066c8d059fa7acb91145b7f1,http://store.is.autonavi.com/showpic/c2b8052cb92328e9d7668929a805af1e
B0FFHJGIDH,诚基广场,风景名胜;公园广场;城市广场,樟阁路358-1号附近,114.025216,22.732391,广东省,深圳市,龙华区,1.8,-1,0755-29782529,http://store.is.autonavi.com/showpic/be4622faf59e44010fe935d98ae9e4e2,http://store.is.autonavi.com/showpic/4245da91df90e6d30844581ae58faf75,http://store.is.autonavi.com/showpic/b10da68fdb758b96aa39cc9922504a10
B02F38OY0F,东湖公园-观赏花木园,风景名胜;公园广场;植物园,东湖二路21号,114.150001,22.565604,广东省,深圳市,罗湖区,3.2,23.00,0755-26608000,http://store.is.autonavi.com/showpic/84c474e7c9cc883b3e04bc9303461549,http://store.is.autonavi.com/showpic/009e6431898583ef444533d60c0458c9,http://store.is.autonavi.com/showpic/dde92b24bd208e4d373c303a78c4ce3c
B02F38OY09,东湖公园-棕榈园,风景名胜;公园广场;植物园,沿河北路布心路出口附近,114.147004,22.557208,广东省,深圳市,罗湖区,3.7,210.00,0755-29189220,http://store.is.autonavi.com/showpic/68181fb08bc428f6b2efd1a157821362,http://store.is.autonavi.com/showpic/bff3e4d247cee8427ca706c297f68a1a,http://store.is.autonavi.com/showpic/6205198bedd61115d7ea78cd30ee3fd5
B02F38OY04,东湖公园-树木园,风景名胜;公园广场;植物园,东湖二路12号,114.148105,22.563978,广东省,深圳市,罗湖区,3.5,65.00,0755-26602043,http://store.is.autonavi.com/showpic/6c1d301e65c82626a1962fd520f58ac1,http://store.is.autonavi.com/showpic/fb8638167c7fea70d36fe1e0eb668b67,http://store.is.autonavi.com/showpic/0c29d1f0b4d16ccaa06a3599c20c6d83
B02F38OXXP,东湖公园-古树区,风景名胜;公园广场;植物园,东湖二路附近,114.150001,22.565105,广东省,深圳市,罗湖区,3.7,-1,0755-27259888;0755-25142221;0755-27259122,http://store.is.autonavi.com/showpic/ea0c0699e9919fc23ae2609213b83143,http://store.is.autonavi.com/showpic/5e923fbe26d1e7e6d18493d66cc19f4e,http://store.is.autonavi.com/showpic/ce790c84ff7b4e73eb36cd450743a41d
B02F38OXXL,深圳仙湖植物园水生植物区,风景名胜;公园广场;植物园,莲塘仙湖路160号仙湖植,114.178007,22.582905,广东省,深圳市,罗湖区,3.2,-1,0755-25429205;0755-25410719,http://store.is.autonavi.com/showpic/c52444936f63b537cacb10d43c4a44f3,http://store.is.autonavi.com/showpic/050caff0a94b57303320f4007383303c,http://store.is.autonavi.com/showpic/63bace5be876029c1bd880e0336c6396
B02F38OXXI,深圳仙湖植物园珍稀树木园,风景名胜;公园广场;植物园,莲塘仙湖路160号仙湖植物园内,114.178008,22.576802,广东省,深圳市,罗湖区,3.8,45.00,0755-23496010,http://store.is.autonavi.com/showpic/e09573b8dd8571d538d61778455dd40c,http://store.is.autonavi.com/showpic/489449391ea850d66759b92d6e88a10e,http://store.is.autonavi.com/showpic/4ed3a5122c9e6705e3177c51ac1812a7
B02F38OXXG,深圳仙湖植物园荫生植物区,风景名胜;公园广场;植物园,莲塘仙湖路160号,114.177048,22.575256,广东省,深圳市,罗湖区,3.5,-1,0755-26949168,http://store.is.autonavi.com/showpic/9532d703fb43dec274dd51c3bed605b4,http://store.is.autonavi.com/showpic/321d6ae2b919f5ebceca79eed3c5ea1c,http://store.is.autonavi.com/showpic/752a6c5ba7bc5ac7db34fc65c36d7cd3
B02F38OXW8,深圳仙湖植物园-化石森林国际区,风景名胜;公园广场;植物园,莲塘仙湖路160号仙湖植物园内,114.176276,22.584380,广东省,深圳市,罗湖区,3.5,-1,18938039941,http://store.is.autonavi.com/showpic/2160ecc694bcb1171f1c778e2824cdb0,http://store.is.autonavi.com/showpic/3d699a8f1fd334f261259a73935720df,http://store.is.autonavi.com/showpic/612ef526b9baa6aa26cc65bfc56d7301
B02F38OXVK,深圳仙湖植物园-松柏杜鹃区,风景名胜;风景名胜;风景名胜,仙湖路160号深圳仙湖植物园内,114.173031,22.577038,广东省,深圳市,罗湖区,3.2,20.00,0755-21161529,http://store.is.autonavi.com/showpic/20a6375816c1c11ceefeafbbc1802ba8,http://store.is.autonavi.com/showpic/d57a0a2dc75d8251b6bb123c787fc66e,http://store.is.autonavi.com/showpic/562b766db1f41a2c147d99dcd260ff08
B02F38OXVE,深圳仙湖植物园-引种区,风景名胜;风景名胜;风景名胜,仙湖路160号深圳仙湖植物园内,114.183000,22.580108,广东省,深圳市,罗湖区,2.9,30.00,0755-26608000,http://aos-cdn-image.amap.com/sns/ugccomment/b72e40fd-c617-4fca-aad0-3e507a496aa7.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/dbdc6de2-4572-4126-9c9c-b3d9ebae4a3c.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/378aa8f5-aa3c-4033-adaf-5efeec249623.jpg
B02F38OXVC,深圳仙湖植物园孢子植物区,风景名胜;公园广场;植物园,仙湖路160深圳仙湖植物园,114.177004,22.577705,广东省,深圳市,罗湖区,3.2,15.00,0755-26608000,http://store.is.autonavi.com/showpic/88c56e3186d1eaa5c62ffd98e1cc0b76,http://store.is.autonavi.com/showpic/537bd5ae6cb9c634b17d441adf52ba2d,http://store.is.autonavi.com/showpic/7f0acc4f76e0f9a2ec2b9494e2c8d4db
B02F38SN50,曲径通幽,风景名胜;风景名胜;风景名胜,农林路57号,114.013224,22.541428,广东省,深圳市,福田区,2.9,-1,0755-83507391,http://store.is.autonavi.com/showpic/149789eab6c92248e75a97245f8a3b6b,http://store.is.autonavi.com/showpic/ff9f0723c45b7db664545da54c197a00,http://store.is.autonavi.com/showpic/0ac114d5016722a434f43d05a6d2f76f
B02F38SLUN,深圳国际园林花卉博览园-岭南重镇,风景名胜;风景名胜;风景名胜,侨城东路附近,113.998874,22.534652,广东省,深圳市,福田区,1.5,2.00,0755-26608000,http://store.is.autonavi.com/showpic/faedc31125f0d39b8578b45778e8ed96,http://store.is.autonavi.com/showpic/4045cdba92438f1807b3114dd5388401,http://store.is.autonavi.com/showpic/efe9fc5fb89fa6e640829c3f16cfa8ff
B0FFHOA03L,正洲健康广场,风景名胜;公园广场;城市广场,油松路118号附近,114.045923,22.644175,广东省,深圳市,龙华区,1.0,-1,18520885608,http://store.is.autonavi.com/showpic/0fab978047e4612d3408b13738838383,http://store.is.autonavi.com/showpic/55ba01c3a310989dd8c099e6,http://aos-cdn-image.amap.com/sns/ugccomment/f07de864-77af-468a-afa0-dc88e1ccd00e.jpg
B0FFHUWB0S,观澜山水田园旅游文化园-红色广场,风景名胜;公园广场;城市广场,君子布村环观南路观澜山水田园农庄观澜山水田园旅游文化园内,114.106079,22.712492,广东省,深圳市,龙华区,5.0,-1,0755-29679183;0755-29679888;0755-29679988,http://store.is.autonavi.com/showpic/c6d0bcd549d7dc45552a48fcecfbe1c8,http://store.is.autonavi.com/showpic/18d86c13625a04166701ddba7088a0a9,http://store.is.autonavi.com/showpic/ac5b1a60c90dafeb772584d90a012887
B02F38PHIK,金沙广场,风景名胜;公园广场;城市广场,金沙路,114.397870,22.752957,广东省,深圳市,坪山区,2.2,15.00,0755-26055152,http://store.is.autonavi.com/showpic/dd79febc19d21343237e106ab436f77b,http://store.is.autonavi.com/showpic/51ab3402c8326cc41502bb8ec4aa439f,http://store.is.autonavi.com/showpic/0152a1ba229d37be72de655553ec0ee5
B0FFG0EHW5,凤凰山森林公园-凤凰广场,风景名胜;公园广场;城市广场,福永街道凤凰村凤凰山森林公园内,113.850389,22.682087,广东省,深圳市,宝安区,5.0,50.00,0755-28676999;0755-28675668,http://store.is.autonavi.com/showpic/6d67937d19cbc5de5f7895e0c4c3e510,http://store.is.autonavi.com/showpic/2ea39804e778c35f672919fc62590d49,http://store.is.autonavi.com/showpic/57cd8eecacbba8ff7d257a4b446a8173
B0FFFQZRHF,泥岗公园,风景名胜;公园广场;公园,泥岗西路与泥岗西路入口交叉口西北50米,114.098164,22.565708,广东省,深圳市,罗湖区,3.0,10.00,0755-82640621,http://store.is.autonavi.com/showpic/6b64da6d106a9e89c6a56956d31c149e,http://aos-cdn-image.amap.com/sns/ugccomment/316e7eac-05f0-4a51-8b40-263060e113db.jpg,http://aos-cdn-image.amap.com/sns/ugccomment/6c8a2976-34c9-433e-aad7-2ad85f98f00d.jpg
B0FFI659H6,炜东城啤酒广场,风景名胜;公园广场;城市广场,田寮工业区83号附近,113.905110,22.725788,广东省,深圳市,宝安区,1.6,-1,0755-27758042,http://store.is.autonavi.com/showpic/a7f494d11ac4c9bf30e2dbfc7e0e0d0c,http://store.is.autonavi.com/showpic/2e92b086066c8d059fa7acb91145b7f1,http://store.is.autonavi.com/showpic/c2b8052cb92328e9d7668929a805af1e
